Image_Metadata_MasterIndex,ImageNumber,ObjectNumber,Class,Image_ImageQuality_LocalFocusScore_OrigDNA_5.x,UserAnnotation_Debris,UserAnnotation_Ded,UserAnnotation_Empty,UserAnnotation_Saturated,UserAnnotation_Blurry,Image_Metadata_Plate,Image_Metadata_Well,Image_Metadata_Site,Image_PathName_OrigAGP,Image_PathName_OrigDNA,Image_PathName_OrigER,Image_PathName_OrigMito,Image_PathName_OrigRNA,Image_URL_OrigAGP,Image_URL_OrigDNA,Image_URL_OrigER,Image_URL_OrigMito,Image_URL_OrigRNA,Image_PathName_OrigActin,Image_PathName_OrigGolgi,Image_URL_OrigActin,Image_URL_OrigGolgi,Image_ImageQuality_LocalFocusScore_OrigDNA_5.y
10,308,1,DNA,0.1459117767356691,1,0,0,0,0,BR00117060a10x,M20,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigMito.tiff",NA,NA,NA,NA,NA,0.1459117767356691
7,175,1,DNA,0.0018339923033545,1,0,0,0,0,BR00117060a10x,H07,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellH07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0185Seq0185_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellH07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0185Seq0185_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellH07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0185Seq0185_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellH07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0185Seq0185_OrigMito.tiff",NA,NA,NA,NA,NA,0.0018339923033545
6,119,1,DNA,0.0191367877878447,1,0,0,0,0,BR00117060a10x,E23,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellE23_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0118Seq0118_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellE23_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0118Seq0118_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellE23_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0118Seq0118_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellE23_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0118Seq0118_OrigMito.tiff",NA,NA,NA,NA,NA,0.0191367877878447
7,175,1,ER,0.0018339923033545,1,0,0,0,0,BR00117060a10x,H07,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellH07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0185Seq0185_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellH07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0185Seq0185_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellH07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0185Seq0185_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellH07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0185Seq0185_OrigMito.tiff",NA,NA,NA,NA,NA,0.0018339923033545
10,308,1,ER,0.1459117767356691,1,0,0,0,0,BR00117060a10x,M20,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigMito.tiff",NA,NA,NA,NA,NA,0.1459117767356691
10,308,1,Mito,0.1459117767356691,1,0,0,0,0,BR00117060a10x,M20,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigMito.tiff",NA,NA,NA,NA,NA,0.1459117767356691
9,246,1,Mito,0.0591903231218143,1,0,0,0,0,BR00117060a10x,K06,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellK06_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0245Seq0245_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellK06_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0245Seq0245_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellK06_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0245Seq0245_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellK06_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0245Seq0245_OrigMito.tiff",NA,NA,NA,NA,NA,0.0591903231218143
8,221,1,Mito,0.0390387599580282,1,0,0,0,0,BR00117060a10x,J05,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellJ05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0235Seq0235_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellJ05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0235Seq0235_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellJ05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0235Seq0235_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellJ05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0235Seq0235_OrigMito.tiff",NA,NA,NA,NA,NA,0.0390387599580282
10,308,1,AGP,0.1459117767356691,1,0,0,0,0,BR00117060a10x,M20,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM20_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0307Seq0307_OrigMito.tiff",NA,NA,NA,NA,NA,0.1459117767356691
9,246,1,AGP,0.0591903231218143,1,0,0,0,0,BR00117060a10x,K06,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellK06_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0245Seq0245_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellK06_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0245Seq0245_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellK06_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0245Seq0245_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellK06_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0245Seq0245_OrigMito.tiff",NA,NA,NA,NA,NA,0.0591903231218143
15,81,1,DNA,0.0128775684111706,1,0,0,0,0,BR00117061a10x,D09,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellD09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0087Seq0087_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellD09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0087Seq0087_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellD09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0087Seq0087_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellD09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0087Seq0087_OrigMito.tiff",NA,NA,NA,NA,NA,0.0128775684111706
14,61,1,DNA,0.14999286437015,1,0,0,0,0,BR00117061a10x,C13,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellC13_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0060Seq0060_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellC13_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0060Seq0060_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellC13_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0060Seq0060_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellC13_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0060Seq0060_OrigMito.tiff",NA,NA,NA,NA,NA,0.14999286437015
13,15,1,DNA,0.1506556295924204,1,0,1,0,0,BR00117061a10x,A15,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellA15_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0014Seq0014_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellA15_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0014Seq0014_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellA15_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0014Seq0014_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellA15_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0014Seq0014_OrigMito.tiff",NA,NA,NA,NA,NA,0.1506556295924204
12,9,1,DNA,0.0046421907876466,1,0,0,0,0,BR00117061a10x,A09,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellA09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0008Seq0008_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellA09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0008Seq0008_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellA09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0008Seq0008_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117061a10x__20201118_144839_343/WellA09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0008Seq0008_OrigMito.tiff",NA,NA,NA,NA,NA,0.0046421907876466
11,311,1,DNA,0.0174203051256243,1,0,0,0,0,BR00117060a10x,M23,1,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM23_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0310Seq0310_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM23_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0310Seq0310_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM23_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0310Seq0310_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117060a10x__20201118_153539_386/WellM23_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0310Seq0310_OrigMito.tiff",NA,NA,NA,NA,NA,0.0174203051256243
